;Итерация;Лейер;Выплаты;Доля_в_выплатах;Восст_прем
2560;641;0;5158649,98;0,0;0,0
2561;641;1;10949750,110000001;1600000,0;140280,0
2562;641;2;1508088,0;8088,0;143,97
2563;641;3;0,0;0,0;0,0
2564;642;0;4616125,22;0,0;0,0
2565;642;1;8213760,82;1600000,0;140280,0
2566;642;2;1005392,0;5392,0;95,98
2567;642;3;0,0;0,0;0,0
2568;643;0;4206579,510000001;0,0;0,0
2569;643;1;7636341,46;1600000,0;140280,0
2570;643;2;1508088,0;8088,0;143,97
2571;643;3;0,0;0,0;0,0
2572;644;0;4009713,4299999997;0,0;0,0
2573;644;1;9918279,99;1600000,0;140280,0
2574;644;2;1508088,0;8088,0;143,97
2575;644;3;0,0;0,0;0,0
2576;645;0;3251057,52;0,0;0,0
2577;645;1;9306478,01;1600000,0;140280,0
2578;645;2;1005392,0;5392,0;95,98
2579;645;3;0,0;0,0;0,0
2580;646;0;4579087,09;0,0;0,0
2581;646;1;8639926,01;1600000,0;140280,0
2582;646;2;1508088,0;8088,0;143,97
2583;646;3;0,0;0,0;0,0
2584;647;0;4306738,15;0,0;0,0
2585;647;1;7340154,600000001;1600000,0;140280,0
2586;647;2;1508088,0;8088,0;143,97
2587;647;3;0,0;0,0;0,0
2588;648;0;3983071,91;0,0;0,0
2589;648;1;7818461,03;1600000,0;140280,0
2590;648;2;1005392,0;5392,0;95,98
2591;648;3;0,0;0,0;0,0
2592;649;0;4437215,46;0,0;0,0
2593;649;1;7980603,850000001;1600000,0;140280,0
2594;649;2;3518872,0;18872,0;335,92
2595;649;3;0,0;0,0;0,0
2596;650;0;4424419,749999999;0,0;0,0
2597;650;1;7310379,609999999;1600000,0;140280,0
2598;650;2;1602343,5;102343,5;1821,71
2599;650;3;0,0;0,0;0,0
2600;651;0;4797121,740000001;0,0;0,0
2601;651;1;7759954,27;1600000,0;140280,0
2602;651;2;0,0;0,0;0,0
2603;651;3;0,0;0,0;0,0
2604;652;0;4113512,4400000004;0,0;0,0
2605;652;1;8208415,57;1600000,0;140280,0
2606;652;2;2010784,0;10784,0;191,96
2607;652;3;0,0;0,0;0,0
2608;653;0;4192886,3800000004;0,0;0,0
2609;653;1;7666692,03;1600000,0;140280,0
2610;653;2;3141850,0;141850,0;2524,93
2611;653;3;0,0;0,0;0,0
2612;654;0;4983651,57;0,0;0,0
2613;654;1;10500467,829999998;1600000,0;140280,0
2614;654;2;1696599,0;196599,0;3499,46
2615;654;3;0,0;0,0;0,0
2616;655;0;4616607,09;0,0;0,0
2617;655;1;7123424,9799999995;1600000,0;140280,0
2618;655;2;3016176,0;16176,0;287,93
2619;655;3;0,0;0,0;0,0
2620;656;0;5062730,699999999;0,0;0,0
2621;656;1;7660502,54;1600000,0;140280,0
2622;656;2;1652613,1;152613,09999999998;2716,51
2623;656;3;0,0;0,0;0,0
2624;657;0;4553174,679999999;0,0;0,0
2625;657;1;7011135,49;1600000,0;140280,0
2626;657;2;1508088,0;8088,0;143,97
2627;657;3;0,0;0,0;0,0
2628;658;0;3719177,8000000003;0,0;0,0
2629;658;1;7293789,78;1600000,0;140280,0
2630;658;2;2513480,0;13480,0;239,94
2631;658;3;0,0;0,0;0,0
2632;659;0;3509383,64;0,0;0,0
2633;659;1;9236140,219999999;1600000,0;140280,0
2634;659;2;2010784,0;10784,0;191,96
2635;659;3;0,0;0,0;0,0
2636;660;0;4928853,85;0,0;0,0
2637;660;1;7327697,03;1600000,0;140280,0
2638;660;2;2010784,0;2010784,0;35600,0
2639;660;3;12703164,02;7000000,0;150500,0
2640;661;0;5014629,77;0,0;0,0
2641;661;1;7345069,55;1600000,0;140280,0
2642;661;2;1508088,0;8088,0;143,97
2643;661;3;0,0;0,0;0,0
2644;662;0;3891587,7800000003;0,0;0,0
2645;662;1;7903536,82;1600000,0;140280,0
2646;662;2;0,0;0,0;0,0
2647;662;3;0,0;0,0;0,0
2648;663;0;3620193,1399999997;0,0;0,0
2649;663;1;6981528,119999999;1600000,0;140280,0
2650;663;2;3016176,0;16176,0;287,93
2651;663;3;0,0;0,0;0,0
2652;664;0;4817329,1;0,0;0,0
2653;664;1;8856926,82;1600000,0;140280,0
2654;664;2;1005392,0;5392,0;95,98
2655;664;3;0,0;0,0;0,0
2656;665;0;4676601,0200000005;0,0;0,0
2657;665;1;7459964,249999999;1600000,0;140280,0
2658;665;2;1508088,0;8088,0;143,97
2659;665;3;0,0;0,0;0,0
2660;666;0;4964745,72;0,0;0,0
2661;666;1;8341821,180000001;1600000,0;140280,0
2662;666;2;2010784,0;10784,0;191,96
2663;666;3;0,0;0,0;0,0
2664;667;0;5764382,010000001;0,0;0,0
2665;667;1;8056832,83;1600000,0;140280,0
2666;667;2;1526939,1;26939,099999999977;479,52
2667;667;3;0,0;0,0;0,0
2668;668;0;3384175,38;0,0;0,0
2669;668;1;7479437,389999999;1600000,0;140280,0
2670;668;2;2513480,0;13480,0;239,94
2671;668;3;0,0;0,0;0,0
2672;669;0;4726997,83;0,0;0,0
2673;669;1;9519464,450000001;1600000,0;140280,0
2674;669;2;1005392,0;5392,0;95,98
2675;669;3;0,0;0,0;0,0
2676;670;0;4724157,9;0,0;0,0
2677;670;1;7486674,279999999;1600000,0;140280,0
2678;670;2;1508088,0;8088,0;143,97
2679;670;3;0,0;0,0;0,0
2680;671;0;3814644,3000000003;0,0;0,0
2681;671;1;7995859,95;1600000,0;140280,0
2682;671;2;1123274,21;123274,20999999996;2194,28
2683;671;3;0,0;0,0;0,0
2684;672;0;4676539,63;0,0;0,0
2685;672;1;6693273,97;1600000,0;140280,0
2686;672;2;2029635,1;29635,099999999977;527,5
2687;672;3;0,0;0,0;0,0
2688;673;0;3427328,889999999;0,0;0,0
2689;673;1;9588169,59;1600000,0;140280,0
2690;673;2;2010784,0;10784,0;191,96
2691;673;3;0,0;0,0;0,0
2692;674;0;4474929,89;0,0;0,0
2693;674;1;6533219,7;1600000,0;140280,0
2694;674;2;0,0;0,0;0,0
2695;674;3;0,0;0,0;0,0
2696;675;0;4331367,710000001;0,0;0,0
2697;675;1;10161805,42;1600000,0;140280,0
2698;675;2;2105039,5;105039,5;1869,7
2699;675;3;0,0;0,0;0,0
2700;676;0;5009450,359999999;0,0;0,0
2701;676;1;9767712,290000001;1600000,0;140280,0
2702;676;2;3141850,0;141850,0;2524,93
2703;676;3;0,0;0,0;0,0
2704;677;0;4307181,3;0,0;0,0
2705;677;1;8192189,08;1600000,0;140280,0
2706;677;2;1005392,0;5392,0;95,98
2707;677;3;0,0;0,0;0,0
2708;678;0;4139591,8600000003;0,0;0,0
2709;678;1;7321019,590000002;1600000,0;140280,0
2710;678;2;1602343,5;102343,5;1821,71
2711;678;3;0,0;0,0;0,0
2712;679;0;4000190,2399999998;0,0;0,0
2713;679;1;8879525,87;1600000,0;140280,0
2714;679;2;2262132,0;262132,0;4665,95
2715;679;3;0,0;0,0;0,0
2716;680;0;4499913,410000001;0,0;0,0
2717;680;1;8014700,76;1600000,0;140280,0
2718;680;2;2010784,0;10784,0;191,96
2719;680;3;0,0;0,0;0,0
2720;681;0;4541434,150000001;0,0;0,0
2721;681;1;9110042,269999998;1600000,0;140280,0
2722;681;2;1005392,0;5392,0;95,98
2723;681;3;0,0;0,0;0,0
2724;682;0;5674883,220000001;0,0;0,0
2725;682;1;8179335,359999999;1600000,0;140280,0
2726;682;2;502696,0;2696,0;47,99
2727;682;3;0,0;0,0;0,0
2728;683;0;4246994,94;0,0;0,0
2729;683;1;7661500,39;1600000,0;140280,0
2730;683;2;2513480,0;13480,0;239,94
2731;683;3;0,0;0,0;0,0
2732;684;0;3991345,49;0,0;0,0
2733;684;1;6297846,41;1600000,0;140280,0
2734;684;2;1633762,0;133762,0;2380,96
2735;684;3;0,0;0,0;0,0
2736;685;0;4036426,06;0,0;0,0
2737;685;1;10219081,02;1600000,0;140280,0
2738;685;2;2010784,0;10784,0;191,96
2739;685;3;0,0;0,0;0,0
2740;686;0;3744049,6;0,0;0,0
2741;686;1;9881713,059999999;1600000,0;140280,0
2742;686;2;3518872,0;18872,0;335,92
2743;686;3;0,0;0,0;0,0
2744;687;0;4501946,54;0,0;0,0
2745;687;1;8879569,479999999;1600000,0;140280,0
2746;687;2;1602343,5;102343,5;1821,71
2747;687;3;0,0;0,0;0,0
2748;688;0;5161554,859999999;0,0;0,0
2749;688;1;8328629,119999999;1600000,0;140280,0
2750;688;2;1099647,5;99647,5;1773,73
2751;688;3;0,0;0,0;0,0
2752;689;0;3818200,0599999996;0,0;0,0
2753;689;1;7810984,01;1600000,0;140280,0
2754;689;2;1005392,0;5392,0;95,98
2755;689;3;0,0;0,0;0,0
2756;690;0;3790497,14;0,0;0,0
2757;690;1;7906029,789999999;1600000,0;140280,0
2758;690;2;3267524,0;267524,0;4761,93
2759;690;3;0,0;0,0;0,0
2760;691;0;4560832,489999999;0,0;0,0
2761;691;1;5427979,29;1600000,0;140280,0
2762;691;2;1005392,0;1005392,0;17895,98
2763;691;3;6351582,01;3500000,0;150500,0
2764;692;0;4163676,26;0,0;0,0
2765;692;1;6824715,3100000005;1600000,0;140280,0
2766;692;2;2513480,0;13480,0;239,94
2767;692;3;0,0;0,0;0,0
2768;693;0;4997537,65;0,0;0,0
2769;693;1;5884490,47;1600000,0;140280,0
2770;693;2;1508088,0;8088,0;143,97
2771;693;3;0,0;0,0;0,0
2772;694;0;4998994,81;0,0;0,0
2773;694;1;7810347,33;1600000,0;140280,0
2774;694;2;1131066,0;131066,0;2332,97
2775;694;3;0,0;0,0;0,0
2776;695;0;4551412,28;0,0;0,0
2777;695;1;9119784,950000001;1600000,0;140280,0
2778;695;2;2010784,0;10784,0;191,96
2779;695;3;0,0;0,0;0,0
2780;696;0;3256611,06;0,0;0,0
2781;696;1;7075824,4399999995;1600000,0;140280,0
2782;696;2;502696,0;1002696,0;17847,99
2783;696;3;6351582,01;3500000,0;150500,0
2784;697;0;3943410,59;0,0;0,0
2785;697;1;7774895,999999999;1600000,0;140280,0
2786;697;2;1526939,1;26939,099999999977;479,52
2787;697;3;0,0;0,0;0,0
2788;698;0;5015110,83;0,0;0,0
2789;698;1;8550848,5;1600000,0;140280,0
2790;698;2;1602343,5;102343,5;1821,71
2791;698;3;0,0;0,0;0,0
2792;699;0;5452745,28;0,0;0,0
2793;699;1;8950275,920000002;1600000,0;140280,0
2794;699;2;3110431,5;110431,5;1965,68
2795;699;3;0,0;0,0;0,0
2796;700;0;4296033,0;0,0;0,0
2797;700;1;8119492,709999999;1600000,0;140280,0
2798;700;2;2105039,5;105039,5;1869,7
2799;700;3;0,0;0,0;0,0
2800;701;0;4625643,880000001;0,0;0,0
2801;701;1;8844520,8;1600000,0;140280,0
2802;701;2;1131066,0;131066,0;2332,97
2803;701;3;0,0;0,0;0,0
2804;702;0;4254227,489999999;0,0;0,0
2805;702;1;6979961,85;1600000,0;140280,0
2806;702;2;1508088,0;8088,0;143,97
2807;702;3;0,0;0,0;0,0
2808;703;0;3705251,53;0,0;0,0
2809;703;1;8546850,01;1600000,0;140280,0
2810;703;2;1508088,0;8088,0;143,97
2811;703;3;0,0;0,0;0,0
2812;704;0;4329977,9799999995;0,0;0,0
2813;704;1;7627371,220000002;1600000,0;140280,0
2814;704;2;2136458,0;136458,0;2428,95
2815;704;3;0,0;0,0;0,0
2816;705;0;3479293,2500000005;0,0;0,0
2817;705;1;11486223,84;1600000,0;140280,0
2818;705;2;502696,0;2696,0;47,99
2819;705;3;0,0;0,0;0,0
2820;706;0;4349035,95;0,0;0,0
2821;706;1;6266288,68;1600000,0;140280,0
2822;706;2;1602343,5;102343,5;1821,71
2823;706;3;0,0;0,0;0,0
2824;707;0;4830560,49;0,0;0,0
2825;707;1;8145141,85;1600000,0;140280,0
2826;707;2;2513480,0;13480,0;239,94
2827;707;3;0,0;0,0;0,0
2828;708;0;4140684,14;0,0;0,0
2829;708;1;7420254,53;1600000,0;140280,0
2830;708;2;1005392,0;5392,0;95,98
2831;708;3;0,0;0,0;0,0
2832;709;0;3950509,78;0,0;0,0
2833;709;1;8064245,15;1600000,0;140280,0
2834;709;2;2010784,0;10784,0;191,96
2835;709;3;0,0;0,0;0,0
2836;710;0;3959365,119999999;0,0;0,0
2837;710;1;9063787,0;1600000,0;140280,0
2838;710;2;502696,0;2696,0;47,99
2839;710;3;0,0;0,0;0,0
2840;711;0;4284272,680000001;0,0;0,0
2841;711;1;6808912,280000001;1600000,0;140280,0
2842;711;2;1005392,0;5392,0;95,98
2843;711;3;0,0;0,0;0,0
2844;712;0;4158480,8;0,0;0,0
2845;712;1;10039356,199999997;1600000,0;140280,0
2846;712;2;502696,0;2696,0;47,99
2847;712;3;0,0;0,0;0,0
2848;713;0;4740157,41;0,0;0,0
2849;713;1;6805127,36;1600000,0;140280,0
2850;713;2;2513480,0;13480,0;239,94
2851;713;3;0,0;0,0;0,0
2852;714;0;3517511,94;0,0;0,0
2853;714;1;7044713,74;1600000,0;140280,0
2854;714;2;1508088,0;8088,0;143,97
2855;714;3;0,0;0,0;0,0
2856;715;0;3766218,06;0,0;0,0
2857;715;1;8696546,290000001;1600000,0;140280,0
2858;715;2;3141850,0;141850,0;2524,93
2859;715;3;0,0;0,0;0,0
2860;716;0;4025714,65;0,0;0,0
2861;716;1;9118067,9;1600000,0;140280,0
2862;716;2;502696,0;2696,0;47,99
2863;716;3;0,0;0,0;0,0
2864;717;0;3978520,9099999997;0,0;0,0
2865;717;1;8759944,46;1600000,0;140280,0
2866;717;2;502696,0;2696,0;47,99
2867;717;3;0,0;0,0;0,0
2868;718;0;4101657,36;0,0;0,0
2869;718;1;7613361,73;1600000,0;140280,0
2870;718;2;2010784,0;10784,0;191,96
2871;718;3;0,0;0,0;0,0
2872;719;0;4745167,7299999995;0,0;0,0
2873;719;1;5095123,57;1600000,0;140280,0
2874;719;2;2513480,0;13480,0;239,94
2875;719;3;0,0;0,0;0,0
2876;720;0;3760095,8099999996;0,0;0,0
2877;720;1;9952536,000000002;1600000,0;140280,0
2878;720;2;3016176,0;16176,0;287,93
2879;720;3;0,0;0,0;0,0
2880;721;0;4215146,09;0,0;0,0
2881;721;1;7378406,86;1600000,0;140280,0
2882;721;2;1005392,0;5392,0;95,98
2883;721;3;0,0;0,0;0,0
2884;722;0;4760130,870000001;0,0;0,0
2885;722;1;6360076,5200000005;1600000,0;140280,0
2886;722;2;1005392,0;5392,0;95,98
2887;722;3;0,0;0,0;0,0
2888;723;0;3968132,92;0,0;0,0
2889;723;1;5481705,26;1600000,0;140280,0
2890;723;2;2010784,0;10784,0;191,96
2891;723;3;0,0;0,0;0,0
2892;724;0;4416905,2299999995;0,0;0,0
2893;724;1;9143189,47;1600000,0;140280,0
2894;724;2;2010784,0;10784,0;191,96
2895;724;3;0,0;0,0;0,0
2896;725;0;4537028,66;0,0;0,0
2897;725;1;9339424,079999998;1600000,0;140280,0
2898;725;2;1508088,0;1008088,0;17943,97
2899;725;3;6351582,01;3500000,0;150500,0
2900;726;0;3791647,2500000005;0,0;0,0
2901;726;1;6663079,880000001;1600000,0;140280,0
2902;726;2;2010784,0;10784,0;191,96
2903;726;3;0,0;0,0;0,0
2904;727;0;4794814,53;0,0;0,0
2905;727;1;8863906,329999998;1600000,0;140280,0
2906;727;2;2513480,0;13480,0;239,94
2907;727;3;0,0;0,0;0,0
2908;728;0;4052147,01;0,0;0,0
2909;728;1;7345925,45;1600000,0;140280,0
2910;728;2;502696,0;2696,0;47,99
2911;728;3;0,0;0,0;0,0
2912;729;0;4482141,079999999;0,0;0,0
2913;729;1;8548059,65;1600000,0;140280,0
2914;729;2;2010784,0;10784,0;191,96
2915;729;3;0,0;0,0;0,0
2916;730;0;4593194,74;0,0;0,0
2917;730;1;8508464,34;1600000,0;140280,0
2918;730;2;2827665,0;1327665,0;23632,44
2919;730;3;6351582,01;3500000,0;150500,0
2920;731;0;4153700,55;0,0;0,0
2921;731;1;7665506,84;1600000,0;140280,0
2922;731;2;2010784,0;10784,0;191,96
2923;731;3;0,0;0,0;0,0
2924;732;0;3721837,7199999997;0,0;0,0
2925;732;1;6720494,630000001;1600000,0;140280,0
2926;732;2;2513480,0;13480,0;239,94
2927;732;3;0,0;0,0;0,0
2928;733;0;4862603,7299999995;0,0;0,0
2929;733;1;6659770,659999999;1600000,0;140280,0
2930;733;2;2128666,21;128666,20999999996;2290,26
2931;733;3;0,0;0,0;0,0
2932;734;0;4525516,64;0,0;0,0
2933;734;1;9876032,07;1600000,0;140280,0
2934;734;2;1005392,0;5392,0;95,98
2935;734;3;0,0;0,0;0,0
2936;735;0;3733885,27;0,0;0,0
2937;735;1;7884088,51;1600000,0;140280,0
2938;735;2;1508088,0;8088,0;143,97
2939;735;3;0,0;0,0;0,0
2940;736;0;4504765,96;0,0;0,0
2941;736;1;8264257,5;1600000,0;140280,0
2942;736;2;0,0;0,0;0,0
2943;736;3;0,0;0,0;0,0
2944;737;0;6376780,709999999;0,0;0,0
2945;737;1;7978966,510000001;1600000,0;140280,0
2946;737;2;2010784,0;10784,0;191,96
2947;737;3;0,0;0,0;0,0
2948;738;0;4732832,53;0,0;0,0
2949;738;1;9838871,13;1600000,0;140280,0
2950;738;2;596951,5;96951,5;1725,74
2951;738;3;0,0;0,0;0,0
2952;739;0;5591715,71;0,0;0,0
2953;739;1;8941079,080000002;1600000,0;140280,0
2954;739;2;0,0;0,0;0,0
2955;739;3;0,0;0,0;0,0
2956;740;0;3659243,38;0,0;0,0
2957;740;1;8792432,66;1600000,0;140280,0
2958;740;2;502696,0;2696,0;47,99
2959;740;3;0,0;0,0;0,0
2960;741;0;4469998,760000001;0,0;0,0
2961;741;1;8527047,74;1600000,0;140280,0
2962;741;2;1508088,0;8088,0;143,97
2963;741;3;0,0;0,0;0,0
2964;742;0;4807610,339999999;0,0;0,0
2965;742;1;9451136,19;1600000,0;140280,0
2966;742;2;1602343,5;102343,5;1821,71
2967;742;3;0,0;0,0;0,0
2968;743;0;5153715,39;0,0;0,0
2969;743;1;6822517,06;1600000,0;140280,0
2970;743;2;1099647,5;99647,5;1773,73
2971;743;3;0,0;0,0;0,0
2972;744;0;4165588,0;0,0;0,0
2973;744;1;7825444,219999999;1600000,0;140280,0
2974;744;2;3613127,5;113127,5;2013,67
2975;744;3;0,0;0,0;0,0
2976;745;0;3829479,5799999996;0,0;0,0
2977;745;1;8130105,7;1600000,0;140280,0
2978;745;2;2136458,0;136458,0;2428,95
2979;745;3;0,0;0,0;0,0
2980;746;0;4465304,35;0,0;0,0
2981;746;1;9528764,149999997;1600000,0;140280,0
2982;746;2;2199295,0;199295,0;3547,45
2983;746;3;0,0;0,0;0,0
2984;747;0;3964477,0999999996;0,0;0,0
2985;747;1;5657273,180000001;1600000,0;140280,0
2986;747;2;0,0;0,0;0,0
2987;747;3;0,0;0,0;0,0
2988;748;0;4327690,279999999;0,0;0,0
2989;748;1;6681339,87;1600000,0;140280,0
2990;748;2;1508088,0;8088,0;143,97
2991;748;3;0,0;0,0;0,0
2992;749;0;3678366,56;0,0;0,0
2993;749;1;9331621,350000001;1600000,0;140280,0
2994;749;2;1508088,0;8088,0;143,97
2995;749;3;0,0;0,0;0,0
2996;750;0;5139819,660000001;0,0;0,0
2997;750;1;8492093,969999999;1600000,0;140280,0
2998;750;2;1508088,0;8088,0;143,97
2999;750;3;0,0;0,0;0,0
3000;751;0;4462410,1899999995;0,0;0,0
3001;751;1;8512075,95;1600000,0;140280,0
3002;751;2;3518872,0;18872,0;335,92
3003;751;3;0,0;0,0;0,0
3004;752;0;4545098,03;0,0;0,0
3005;752;1;6665385,780000001;1600000,0;140280,0
3006;752;2;2010784,0;10784,0;191,96
3007;752;3;0,0;0,0;0,0
3008;753;0;3292398,3899999997;0,0;0,0
3009;753;1;7119873,7299999995;1600000,0;140280,0
3010;753;2;1005392,0;5392,0;95,98
3011;753;3;0,0;0,0;0,0
3012;754;0;4587807,18;0,0;0,0
3013;754;1;8231364,8599999985;1600000,0;140280,0
3014;754;2;502696,0;2696,0;47,99
3015;754;3;0,0;0,0;0,0
3016;755;0;3294618,5600000005;0,0;0,0
3017;755;1;5500177,71;1600000,0;140280,0
3018;755;2;1005392,0;5392,0;95,98
3019;755;3;0,0;0,0;0,0
3020;756;0;4196918,2299999995;0,0;0,0
3021;756;1;9495711,44;1600000,0;140280,0
3022;756;2;502696,0;2696,0;47,99
3023;756;3;0,0;0,0;0,0
3024;757;0;4123694,8300000005;0,0;0,0
3025;757;1;8468476,72;1600000,0;140280,0
3026;757;2;1508088,0;8088,0;143,97
3027;757;3;0,0;0,0;0,0
3028;758;0;4134769,34;0,0;0,0
3029;758;1;7351520,97;1600000,0;140280,0
3030;758;2;1005392,0;5392,0;95,98
3031;758;3;0,0;0,0;0,0
3032;759;0;3997072,68;0,0;0,0
3033;759;1;8129198,0;1600000,0;140280,0
3034;759;2;1602343,5;102343,5;1821,71
3035;759;3;0,0;0,0;0,0
3036;760;0;4337912,699999999;0,0;0,0
3037;760;1;11398937,01;1600000,0;140280,0
3038;760;2;3518872,0;18872,0;335,92
3039;760;3;0,0;0,0;0,0
3040;761;0;4037576,38;0,0;0,0
3041;761;1;8744109,159999998;1600000,0;140280,0
3042;761;2;3236105,5;236105,5;4202,68
3043;761;3;0,0;0,0;0,0
3044;762;0;3564662,42;0,0;0,0
3045;762;1;10583498,31;1600000,0;140280,0
3046;762;2;2607735,5;107735,5;1917,69
3047;762;3;0,0;0,0;0,0
3048;763;0;4273760,66;0,0;0,0
3049;763;1;9052655,520000001;1600000,0;140280,0
3050;763;2;1508088,0;8088,0;143,97
3051;763;3;0,0;0,0;0,0
3052;764;0;4689359,93;0,0;0,0
3053;764;1;9357864,159999998;1600000,0;140280,0
3054;764;2;1005392,0;5392,0;95,98
3055;764;3;0,0;0,0;0,0
3056;765;0;5440409,119999999;0,0;0,0
3057;765;1;7894951,57;1600000,0;140280,0
3058;765;2;1508088,0;8088,0;143,97
3059;765;3;0,0;0,0;0,0
3060;766;0;4361575,020000001;0,0;0,0
3061;766;1;10378609,74;1600000,0;140280,0
3062;766;2;502696,0;2696,0;47,99
3063;766;3;0,0;0,0;0,0
3064;767;0;4424301,109999999;0,0;0,0
3065;767;1;7307228,080000001;1600000,0;140280,0
3066;767;2;1508088,0;8088,0;143,97
3067;767;3;0,0;0,0;0,0
3068;768;0;4507536,949999999;0,0;0,0
3069;768;1;7610250,65;1600000,0;140280,0
3070;768;2;2317177,21;317177,20999999996;5645,75
3071;768;3;0,0;0,0;0,0
3072;769;0;4504219,22;0,0;0,0
3073;769;1;9843684,02;1600000,0;140280,0
3074;769;2;1005392,0;5392,0;95,98
3075;769;3;0,0;0,0;0,0
3076;770;0;4496208,54;0,0;0,0
3077;770;1;7828386,960000001;1600000,0;140280,0
3078;770;2;1099647,5;99647,5;1773,73
3079;770;3;0,0;0,0;0,0
3080;771;0;4520644,51;0,0;0,0
3081;771;1;10538964,63;1600000,0;140280,0
3082;771;2;1508088,0;8088,0;143,97
3083;771;3;0,0;0,0;0,0
3084;772;0;4461273,95;0,0;0,0
3085;772;1;8791024,66;1600000,0;140280,0
3086;772;2;2010784,0;10784,0;191,96
3087;772;3;0,0;0,0;0,0
3088;773;0;4296875,38;0,0;0,0
3089;773;1;8809390,030000001;1600000,0;140280,0
3090;773;2;1508088,0;8088,0;143,97
3091;773;3;0,0;0,0;0,0
3092;774;0;3643661,48;0,0;0,0
3093;774;1;8704898,760000002;1600000,0;140280,0
3094;774;2;2010784,0;10784,0;191,96
3095;774;3;0,0;0,0;0,0
3096;775;0;4735506,46;0,0;0,0
3097;775;1;9403751,69;1600000,0;140280,0
3098;775;2;1602343,5;102343,5;1821,71
3099;775;3;0,0;0,0;0,0
3100;776;0;4697354,669999999;0,0;0,0
3101;776;1;8194023,1;1600000,0;140280,0
3102;776;2;0,0;0,0;0,0
3103;776;3;0,0;0,0;0,0
3104;777;0;4788809,120000001;0,0;0,0
3105;777;1;9103032,27;1600000,0;140280,0
3106;777;2;2513480,0;13480,0;239,94
3107;777;3;0,0;0,0;0,0
3108;778;0;4942926,7299999995;0,0;0,0
3109;778;1;9350532,529999997;1600000,0;140280,0
3110;778;2;502696,0;2696,0;47,99
3111;778;3;0,0;0,0;0,0
3112;779;0;4411002,529999999;0,0;0,0
3113;779;1;6669700,01;1600000,0;140280,0
3114;779;2;2513480,0;13480,0;239,94
3115;779;3;0,0;0,0;0,0
3116;780;0;4895902,31;0,0;0,0
3117;780;1;9072641,04;1600000,0;140280,0
3118;780;2;2532331,1;32331,099999999977;575,49
3119;780;3;0,0;0,0;0,0
3120;781;0;4667596,739999999;0,0;0,0
3121;781;1;7644132,1;1600000,0;140280,0
3122;781;2;3707383,0;1207383,0;21491,42
3123;781;3;6351582,01;3500000,0;150500,0
3124;782;0;5224860,719999999;0,0;0,0
3125;782;1;4835141,210000001;1600000,0;140280,0
3126;782;2;1508088,0;8088,0;143,97
3127;782;3;0,0;0,0;0,0
3128;783;0;4698539,109999999;0,0;0,0
3129;783;1;5989739,259999999;1600000,0;140280,0
3130;783;2;502696,0;2696,0;47,99
3131;783;3;0,0;0,0;0,0
3132;784;0;4580449,079999999;0,0;0,0
3133;784;1;7827495,73;1600000,0;140280,0
3134;784;2;1508088,0;8088,0;143,97
3135;784;3;0,0;0,0;0,0
3136;785;0;4088743,21;0,0;0,0
3137;785;1;8921388,790000001;1600000,0;140280,0
3138;785;2;2631362,21;131362,20999999996;2338,25
3139;785;3;0,0;0,0;0,0
3140;786;0;4475294,0200000005;0,0;0,0
3141;786;1;9528625,85;1600000,0;140280,0
3142;786;2;1633762,0;133762,0;2380,96
3143;786;3;0,0;0,0;0,0
3144;787;0;4475249,6899999995;0,0;0,0
3145;787;1;8644511,79;1600000,0;140280,0
3146;787;2;0,0;0,0;0,0
3147;787;3;0,0;0,0;0,0
3148;788;0;3506935,4;0,0;0,0
3149;788;1;6982172,469999998;1600000,0;140280,0
3150;788;2;2607735,5;107735,5;1917,69
3151;788;3;0,0;0,0;0,0
3152;789;0;3962496,3200000003;0,0;0,0
3153;789;1;10876482,849999998;1600000,0;140280,0
3154;789;2;2513480,0;13480,0;239,94
3155;789;3;0,0;0,0;0,0
3156;790;0;4363292,569999999;0,0;0,0
3157;790;1;10081628,63;1600000,0;140280,0
3158;790;2;1005392,0;5392,0;95,98
3159;790;3;0,0;0,0;0,0
3160;791;0;4691051,349999999;0,0;0,0
3161;791;1;8093230,75;1600000,0;140280,0
3162;791;2;502696,0;1002696,0;17847,99
3163;791;3;6351582,01;3500000,0;150500,0
3164;792;0;4288148,93;0,0;0,0
3165;792;1;7019307,899999999;1600000,0;140280,0
3166;792;2;502696,0;2696,0;47,99
3167;792;3;0,0;0,0;0,0
3168;793;0;4188313,19;0,0;0,0
3169;793;1;7673029,47;1600000,0;140280,0
3170;793;2;596951,5;96951,5;1725,74
3171;793;3;0,0;0,0;0,0
3172;794;0;4809414,07;0,0;0,0
3173;794;1;5831102,11;1600000,0;140280,0
3174;794;2;1508088,0;8088,0;143,97
3175;794;3;0,0;0,0;0,0
3176;795;0;4999955,85;0,0;0,0
3177;795;1;8457897,41;1600000,0;140280,0
3178;795;2;502696,0;2696,0;47,99
3179;795;3;0,0;0,0;0,0
3180;796;0;4362435,86;0,0;0,0
3181;796;1;9682876,459999999;1600000,0;140280,0
3182;796;2;2010784,0;10784,0;191,96
3183;796;3;0,0;0,0;0,0
3184;797;0;3913285,78;0,0;0,0
3185;797;1;8774021,89;1600000,0;140280,0
3186;797;2;2010784,0;10784,0;191,96
3187;797;3;0,0;0,0;0,0
3188;798;0;5407215,07;0,0;0,0
3189;798;1;5366083,780000001;1600000,0;140280,0
3190;798;2;1131066,0;131066,0;2332,97
3191;798;3;0,0;0,0;0,0
