;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;74;75;76;77;78;79;80;81;82;83;84;85;86;87;88;89;90;91;92;93;94;95;96;97;98;99;100;101;102;103;104;105;106;107;108;109;110;111;112;113;114;115;116;117;118;119;120;121;122;123;124;125;126;127;128;129;130;131;132;133;134;135;136;137;138;139;140;141;142;143;144;145;146;147;148;149;150;151;152;153;154;155;156;157;158;159;160;161;162;163;164;165;166;167;168;169;170;171;172;173;174;175;176;177;178;179;180;181;182;183;184;185;186;187;188
17;39335,96;43608,88;10179,59;43430,42;70377,44;52783,08;76539,88;468009,98;11117,62;19498,32;95671,57;39084,61;24380,76;83447,54;502696,0;7414,77;82002,29;502696,0;301743,27;488668,27;97271,68;124291,59;19353,8;122280,8;135304,4;29894,01;110970,14;12944,42;12316,05;99771,9;102549,98;41472,42;8471,43;105006,91;31544,17;25763,17;211817,24;65476,15;280378,69;37862,25;43483,2;53160,1;102223,23;274116,08;124417,26;10682,29;53411,45;15258,08;114363,34;86962,64;125674,0;203340,53;79300,29;37199,5;334788,52;24317,92;51589,18;111347,16;37765,04;74147,66;53914,15;9901,1;27773,95;57684,37;502696,0;88600,17;111095,82;48887,19;8294,48;43659,15;100394,69;29533,39;19228,12;502696,0;94255,5;22495,65;122909,17;185871,85;19730,82;18474,08;81939,45;58249,9;67989,63;102298,64;51636,93;49892,58;11939,03;59695,15;265234,98;101167,57;185180,64;249085,87;33177,94;28836,78;99910,83;288547,5;9174,2;156185,13;256370,74;502696,0;60072,17;7917,46;62948,85;119640,39;32298,22;89605,56;22998,34;50018,25;224328,09;5403,98;418745,77;10179,59;111158,65;69372,05;58061,39;23375,36;98654,09;11310,66;67298,43;28402,32;251725,02;117714,09;9802,57;84258,13;81618,94;110718,79;33429,28;125674,0;57307,34;92684,58;99771,9;13447,12;37702,2;355657,42;79425,97;79048,95;115368,73;28905,02;223311,39;60838,78;38833,27;8797,18;391977,21;216410,63;20610,54;96517,63;30036,09;114614,69;50520,95;305639,17;66732,89;438350,91;244058,91;19353,8;37325,18;10053,92;502696,0;29156,37;46436,54;22118,62;106822,9;488668,27;26517,21;302146,69;19881,63;87217,76;120898,39;101449,49;165335,46;94758,2;27648,28;63968,07;30312,57;52657,41;;;;;;;;;;;;;;;
18;156087,11;67989,63;43169,02;125422,65;45368,31;23056,4;37953,55;97316,84;42477,81;27899,63;46876,4;27648,28;64219,41;15080,88;27773,95;48133,14;56867,49;57056,0;22872,67;13278,71;19881,63;301743,27;29533,39;18348,4;10305,27;118259,23;18474,08;116122,78;53034,43;192532,57;85458,32;59443,8;61957,28;43734,55;260647,88;10468,64;22872,67;502696,0;63591,04;58752,6;27497,47;73016,59;23878,06;170790,97;34811,7;80557,03;228362,23;115620,08;13949,81;25009,13;18222,73;238277,9;10682,29;11939,03;69372,05;32800,91;115368,73;32549,57;8294,48;26894,24;131832,03;370768,46;98025,72;52531,73;23878,06;13278,71;27145,58;77792,21;67926,8;242084,26;17720,03;18599,75;17091,66;43671,72;33931,98;45368,31;10831,59;125674,0;38079,22;119464,45;17079,1;96768,98;126930,74;33177,94;78609,09;231617,18;58187,06;112729,58;30790,13;17971,38;62900,47;11059,31;33969,68;21113,23;34686,02;110341,77;34434,68;12316,05;278116,56;37576,53;14201,16;12190,38;24380,76;45368,31;58597,35;23403,64;107953,97;25386,15;81185,4;26517,21;17845,71;90485,28;100036,5;52406,06;94129,83;9425,55;8471,43;59820,82;11903,84;69072,94;73393,62;50132,41;54291,17;51777,69;14646,0;125674,0;67361,26;160360,02;83573,21;170916,64;81059,73;12818,75;20107,84;138241,4;44739,94;125674,0;84297,21;10179,59;22369,97;62762,85;25511,82;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;436591,48;54039,82;45961,57;124291,59;221044,23;55510,21;378027,39;596951,5;6409,37;146912,91;22998,34;68366,66;4021,57;54919,54;11939,03;256374,96;72237,42;106194,53;64345,09;12316,05;125674,0;9739,74;65476,15;78797,6;12190,38;35063,05;27899,63;24506,43;30790,13;47756,12;17343,01;76284,12;32549,57;7289,09;17845,71;121526,76;26391,54;37199,5;56553,3;17594,36;26720,3;97774,37;104309,42;27899,63;37953,55;45961,57;14075,49;29860,14;125674,0;12755,91;457327,69;74273,33;52531,73;19856,49;171042,31;34309,0;47504,77;11436,33;184740,78;203340,53;100287,85;8860,02;45619,66;123818,42;347991,31;101449,49;84955,62;60323,52;63088,35;63842,39;23501,04;24003,73;303125,69;10933,64;23878,06;98654,09;37953,55;61551,17;167498,31;192783,92;41346,75;115557,24;50520,95;67361,26;125674,0;142011,62;80557,03;87343,43;19165,29;17657,2;6974,91;113106,6;98654,09;20987,56;31041,48;85621,7;68743,68;30036,09;77413,93;61454,59;78923,27;58249,9;188511,0;418745,77;125674,0;198062,22;64093,74;131200,09;70817,3;211817,24;50018,25;59785,64;119388,41;13132,93;74399,01;8294,48;38456,24;102974,26;125674,0;44237,25;25260,47;32228,47;19982,17;280378,69;502696,0;27119,05;34560,35;628,37;78043,55;39398,8;74901,7;51023,64;229732,07;74273,33;125674,0;15457,9;11310,66;125674,0;51777,69;162307,97;502696,0;42603,49;405950,26;131203,66;187354,69;88536,64;66732,89;15834,92;55547,91;30664,46;34434,68;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20;192532,57;25637,5;38958,94;125674,0;44111,57;235764,42;80905,15;78797,6;178331,41;64345,09;10933,64;69402,21;67361,26;53788,47;125674,0;64345,09;12567,4;57558,69;12693,07;125171,3;43985,9;11903,84;146912,91;107137,09;110718,79;99526,17;116122,78;27773,95;21492,84;144902,12;26768,56;118510,58;40969,72;236055,99;80808,38;86463,71;80180,01;17720,03;36068,44;42037,95;48887,19;103178,35;320468,7;87469,1;5026,96;190125,91;26831,4;221044,23;29784,74;8671,51;125674,0;260647,88;48761,51;19730,82;214651,19;10682,29;92873,09;179172,17;12567,4;30237,16;166965,45;107137,09;88851,52;50583,79;15206,55;39587,31;43724,06;24380,76;68366,66;279750,32;25888,84;40215,68;82819,17;41346,75;214651,19;60418,57;9425,55;110341,77;28653,67;145119,21;11436,33;118133,56;231742,86;66550,67;41472,42;148546,67;246321,04;28150,98;185080,73;72980,15;79413,38;88083,65;15960,6;261653,27;100633,46;29784,74;10054,82;13195,77;50269,6;113609,3;78923,27;32675,24;172424,73;502696,0;59443,8;29282,04;46248,03;13195,77;14075,49;74021,99;16211,95;35565,74;17468,69;22244,3;110970,14;14452,51;27219,73;4147,24;65601,83;102549,98;124165,91;43985,9;20736,21;368224,82;62334,3;25134,8;26894,24;120270,02;31858,36;11276,73;192532,57;473076,47;147792,62;29784,74;63591,04;16463,29;45368,31;71131,48;43269,56;11813,36;20107,84;10682,29;63151,19;31429,71;17594,36;24380,76;112101,21;117505,19;205401,59;54291,17;245441,32;340769,07;70377,44;121401,08;54039,82;125674,0;129192,87;99031,11;42741,73;8043,14;35440,07;114991,71;86962,64;109210,71;48133,14;124291,59;37953,55;;;;;;;;;;;;;;;;;;;;;;
21;40969,72;596951,5;15206,55;367052,28;87971,8;11903,84;11499,17;60072,17;11562,01;41095,4;62208,63;125674,0;101137,79;34434,68;50520,95;22623,53;13132,93;17845,71;143920,75;63842,39;15960,6;109839,08;82567,82;21741,6;113860,64;125674,0;58438,41;19228,12;62837,0;98214,23;27019,91;102157,88;8545,83;20610,54;37953,55;59494,07;201832,44;33680,63;126553,72;24129,41;502696,0;9174,2;11687,68;75278,73;35817,09;12316,05;22621,32;341204,91;19039,61;256370,74;46750,73;15031,0;125674,0;21741,6;22637,31;34434,68;27899,63;28905,02;418745,77;21992,95;335119,12;28707,32;20296,35;19165,29;156185,13;77415,18;85019,72;8860,02;6032,35;78639,25;109729,99;26919,37;53285,78;58312,74;73393,62;11939,03;14955,21;81618,94;70126,09;61580,26;17594,36;22621,32;32549,57;502696,0;383314,26;12316,05;24632,1;25763,17;502696,0;13824,14;12316,05;24003,73;43231,86;293514,43;8168,81;43124,95;48540,33;9488,39;31795,52;338440,08;32675,24;34937,37;43269,56;17845,71;84829,95;55867,12;34717,44;46625,05;15834,92;79048,95;69874,74;75150,9;48887,19;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22;12944,42;79300,29;50897,97;20107,84;22906,29;312299,89;79928,66;43608,88;96768,98;34560,35;54156,7;13447,12;38456,24;43860,23;60072,17;26265,87;30237,16;24380,76;25763,17;345100,8;200324,36;238277,9;116122,78;502696,0;12944,42;442138,71;172584,33;172824,22;13698,47;125674,0;57558,69;107199,92;26991,57;36571,13;120018,67;118133,56;25009,13;15836,18;48133,14;50269,6;38958,94;312551,24;17091,66;246823,74;268942,36;502696,0;438099,56;13007,26;46876,4;12567,4;88474,5;85709,67;43985,9;28345,77;56553,3;42729,16;27396,93;81618,94;59569,48;74650,36;29107,74;161287,8;72269,46;48887,19;184740,78;43923,06;45368,31;29533,39;18474,08;31732,69;43430,42;18222,73;64973,46;62661,06;345100,8;236141,45;102424,31;70126,09;34309,0;75150,9;58941,11;30287,43;12591,28;19856,49;52783,08;123851,1;103618,21;207362,1;40969,72;219929,5;220180,85;45493,99;38456,24;41095,4;157218,17;44802,78;108770,85;15709,25;19479,47;19534,77;15608,71;17845,71;62082,96;5026,96;23752,39;46285,73;10053,92;82567,82;44111,57;46069,57;55867,12;110718,79;13195,77;26014,52;50269,6;502696,0;94129,83;440236,02;17343,01;80180,01;125674,0;31041,48;17720,03;121149,74;100664,87;596951,5;160360,02;75404,4;11939,03;40467,03;42100,79;46069,57;63151,19;18851,1;39964,33;12881,59;16211,95;18725,43;57391,7;105943,18;29156,37;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23;138241,4;61580,26;12591,28;9676,9;73267,94;57648,88;309032,37;39084,61;490882,64;8043,14;250747,91;32457,86;502696,0;27396,93;59820,82;86040,82;163376,2;46449,11;17192,2;12755,91;64018,34;35251,56;99785,16;68995,03;192515,63;13547,66;83509,83;11813,36;37702,2;85081,3;6220,86;16840,32;240037,34;23501,04;30413,11;96140,61;84297,21;80180,01;21490,25;375011,22;23878,06;107980,62;19982,17;67989,63;8294,48;44111,57;4021,57;16588,97;31544,17;74650,36;25763,17;48887,19;125674,0;50018,25;31292,83;99785,16;19982,17;63151,19;10682,29;65350,48;314,19;62837,0;73770,64;34874,54;30915,8;8168,81;107331,88;273969,32;37325,18;40781,21;148043,97;24255,08;10430,94;27648,28;34811,7;118133,56;342222,66;417489,03;56176,28;29156,37;44488,6;224202,42;69120,7;27773,95;54668,19;37199,5;280630,04;125674,0;86338,04;107980,62;88331,54;9425,55;46625,05;228362,23;69072,94;83070,51;596951,5;184615,11;13195,77;60197,85;17544,09;174309,84;71102,73;22495,65;26014,52;125674,0;188762,35;83447,54;22623,53;12818,75;28905,02;101449,49;368224,82;115557,24;11939,03;100413,53;67235,59;596951,5;18725,43;15031,0;12944,42;28402,32;202460,81;44111,57;44739,94;75499,32;116122,78;74021,99;44739,94;79551,64;13824,14;43483,2;12755,91;18725,43;224328,09;66858,57;113106,6;54112,46;116248,45;103548,26;31418,5;129569,89;53537,12;31418,5;7414,77;82442,14;87343,43;27773,95;56176,28;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24;44111,57;49012,86;13321,44;18222,73;73906,38;387955,64;22746,99;432441,72;84297,21;68115,31;15960,6;42540,65;47881,79;26140,19;73833,48;125674,0;11117,62;73833,48;68492,33;21490,25;85081,3;502696,0;42100,79;86715,06;32549,57;502696,0;24632,1;31732,69;62837,0;262817,01;54291,17;10807,96;27271,26;7842,06;22927,34;83698,88;14075,49;45493,99;4147,24;25134,8;110718,79;28905,02;88223,15;184740,78;13070,1;15147,49;29910,41;37199,5;68240,98;31698,63;56176,28;180342,19;34811,7;502696,0;56176,28;10305,27;77540,86;249337,22;119882,94;122406,48;22998,34;26014,52;71131,48;232622,57;29533,39;71131,48;326752,4;57684,37;125674,0;94751,91;34717,44;125674,0;135350,9;28653,67;11562,01;9802,57;18222,73;10305,27;92747,41;125674,0;100394,69;17343,01;32800,91;90698,93;338440,08;26391,54;26265,87;220809,22;10807,96;13824,14;36948,16;70595,48;21615,93;11687,68;32926,59;34459,81;120521,37;83698,88;114363,34;502696,0;26181,66;232748,25;28276,65;68869,35;596951,5;25962,56;36696,81;37576,53;254741,2;91742,02;31292,83;25260,47;255909,97;113609,3;45871,01;179952,6;54039,82;4649,94;62547,95;68492,33;27962,47;27522,61;74021,99;23450,77;343718,39;123160,52;27145,58;16840,32;39587,31;107137,09;10053,92;25386,15;125674,0;91860,15;19856,49;31950,1;102298,64;54291,17;56176,28;69623,4;78294,9;14578,18;17217,34;31795,52;84276,48;177464,26;80431,36;502696,0;10305,27;104309,42;27396,93;164632,94;31544,17;85961,02;71759,85;44614,27;25260,47;100633,46;47163,81;15480,77;71885,53;18097,06;43860,23;157595,2;43985,9;;;;;;;;;;;;;;;;;;;;;;;;
25;35942,76;18222,73;22746,99;272032,68;17091,66;112603,9;34560,35;206859,4;133717,14;39210,29;45368,31;12190,38;192783,92;4964,12;75781,42;354163,16;46876,4;15457,9;49012,86;72799,18;25134,8;54039,82;125674,0;77666,53;35063,05;31869,48;33052,26;16840,32;27522,61;43734,55;14023,96;123914,56;35440,07;10456,08;136908,0;13196,03;11813,36;56930,32;23249,69;58689,76;107989,09;46750,73;91239,32;24380,76;28528,0;30161,76;39964,33;44802,78;64596,44;141131,9;373628,8;50520,95;457579,03;417200,79;171922,03;31418,5;22998,34;64345,09;56553,3;78797,6;58815,43;5152,63;12316,05;91860,15;141383,25;78008,37;48947,97;15080,88;25637,5;235764,42;23249,69;77792,21;35691,42;48007,47;9425,55;31544,17;43231,86;17657,2;11107,07;15960,6;628,37;334788,52;13447,12;83447,54;12944,42;43231,86;273009,17;55296,56;79048,95;43860,23;13195,77;254238,5;18097,06;29438,43;75404,4;270777,2;37953,55;125422,65;12567,4;54112,46;55296,56;82190,8;49641,23;27773,95;125674,0;125674,0;56301,95;26138,13;27773,95;12944,42;37450,85;41723,77;43294,69;67863,96;12693,07;194794,7;122532,15;50583,79;13572,79;20861,88;11184,99;476304,46;53072,81;26768,56;125674,0;26466,94;54039,82;271455,84;16714,64;213844,36;43219,29;502696,0;69497,72;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
26;46499,38;96768,98;21113,23;4901,29;106822,9;113232,27;54793,86;201078,4;502696,0;154579,02;28905,02;339758,4;119661,13;136356,29;211760,69;7842,06;151789,06;79741,41;12818,75;125674,0;62208,63;19102,45;19353,8;126264,67;65601,83;70595,48;80673,91;83321,86;134345,51;14955,21;7842,06;24506,43;293825,81;81436,75;13447,12;196443,54;31795,52;254741,2;73142,27;16337,62;502696,0;105566,16;90698,93;23431,73;28025,3;110718,79;86086,69;52970,12;48761,51;48510,16;17343,01;40467,03;11276,73;178959,78;27773,95;91490,67;63842,39;20296,35;242927,84;187631,28;502696,0;31520,77;121652,43;502696,0;165386,98;32549,57;245567,0;131957,7;17091,66;32549,57;165009,96;35565,74;28905,02;15834,92;246949,41;28653,67;84258,13;53788,47;95782,44;46876,4;23501,04;61450,44;75473,16;46122,36;19730,82;83070,51;103548,26;26642,89;502696,0;6032,35;132963,09;125674,0;68492,33;15960,6;269947,75;144022,4;455635,88;7414,77;34309,0;41723,77;86463,71;125674,0;100539,2;89354,21;13824,14;49723,86;39964,33;202308,3;43860,23;69120,7;88600,17;22637,31;70377,44;18348,4;63968,07;32423,89;39335,96;125674,0;25134,8;12818,75;16588,97;100394,69;12818,75;21113,23;60848,84;50269,6;382941,25;17658,45;502696,0;5403,98;125674,0;62082,96;25009,13;70691,63;502696,0;293514,43;114740,36;118133,56;114614,69;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27;16211,95;48007,47;38958,94;502696,0;46373,71;11562,01;72262,55;52406,06;502696,0;19982,17;473076,47;32298,22;43985,9;81499,59;18851,1;113986,32;15080,88;284651,61;26014,52;79551,64;20937,29;57810,04;39084,61;38320,37;128438,83;112729,58;206859,4;74021,99;251348,0;169659,9;25507,23;233681,13;48887,19;22244,3;158600,59;42037,95;109839,08;100160,92;305639,17;19479,47;26517,21;22998,34;101418,92;33316,18;15834,92;123286,19;23878,06;103626,68;194794,7;79048,95;313906,0;15709,25;16450,73;48761,51;19102,45;24380,76;66355,87;54112,46;26920,16;23249,69;31041,48;103429,7;22621,32;10430,94;121526,76;196443,54;60848,84;78923,27;54039,82;290540,69;442138,71;11599,58;33554,96;13197,27;65601,83;32172,54;78797,6;38456,24;18637,45;16463,29;120898,39;247954,8;59569,48;355547,52;596951,5;21113,23;49641,23;382941,25;10305,27;174435,51;502696,0;16840,32;60838,78;502696,0;29533,39;44390,57;42100,79;74718,22;214888,24;18348,4;59785,64;13824,14;36445,46;22872,67;19605,14;11373,5;85332,65;60072,17;334788,52;99785,16;29156,37;34748,86;4021,57;5906,68;148043,97;100160,92;125674,0;20861,88;70000,42;39712,37;5341,15;26642,89;31418,5;138367,07;69874,74;59569,48;172584,33;119264,63;129946,92;311053,68;259531,01;46876,4;223311,39;124165,91;114823,87;14578,18;133968,48;93325,51;42100,79;166769,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28;8545,83;11599,58;13824,14;131832,03;69372,05;112729,58;26768,56;252604,74;31418,5;121778,11;64847,78;90485,28;56624,7;441744,11;15583,58;83573,21;12591,28;215081,14;58438,41;125674,0;6032,35;84258,13;439859,0;37827,87;106068,86;92095,09;13572,79;24003,73;102801,33;125674,0;10933,64;87469,1;18637,45;35314,39;16463,29;251725,02;502696,0;11562,01;46449,11;92873,09;35954,69;10682,29;147918,3;30790,13;31669,85;18474,08;9362,71;73833,48;102223,23;12316,05;40341,35;46248,03;28836,78;22621,32;502696,0;56427,63;4901,29;19165,29;39084,61;11562,01;5341,15;127362,04;10807,96;153950,65;165386,98;7125,72;40969,72;56930,32;18960,44;25637,5;125674,0;62585,65;502696,0;19102,45;220809,22;32172,54;127362,04;8922,85;125674,0;165009,96;44237,25;91993,37;36068,44;97523,02;12944,42;295710,92;25260,47;502696,0;179462,47;78550,38;10556,62;250065,42;11310,66;502696,0;188511,0;117307,88;14326,84;107199,92;368224,82;125988,19;73217,67;7791,79;228868,8;18112,14;502696,0;119640,39;48761,51;45619,66;21992,95;15080,88;22998,34;103932,4;10179,59;54039,82;10556,62;15694,17;48007,47;8797,18;44991,29;15080,88;66607,22;49427,58;98402,74;155333,06;65476,15;120521,37;22623,38;48540,33;7289,09;125674,0;82190,8;125674,0;110090,42;96517,63;67361,26;38953,15;15960,6;32147,41;68988,74;122657,82;245290,51;14075,49;10831,59;55924,93;95260,89;24632,1;94255,5;37702,2;10430,94;202209,47;74273,33;16211,95;236141,45;84818,64;21741,6;15834,92;502696,0;15457,9;25888,84;13824,14;18159,89;23249,69;15709,25;238277,9;;;;;;;;;;;;;;;;;;;;;;;;;
29;16626,67;125674,0;22746,99;14269,03;103429,7;135350,9;77055,38;95386,57;301743,27;86338,04;276293,38;66984,24;25511,82;125674,0;11562,01;102047,29;72266,32;222065,96;15709,25;41975,12;36948,16;30036,09;15457,9;14129,78;3518,87;31429,71;131832,03;6351582,01;33303,61;114436,86;27396,93;38456,24;54156,7;12881,59;42792,0;145027,8;314,19;50018,25;14201,16;502696,0;14075,49;59946,5;99910,83;50720,77;265109,3;90108,26;185871,85;70000,42;125674,0;50018,25;188511,0;42100,79;9123,93;10556,62;270777,2;19730,82;175943,6;233376,62;22948,07;12944,42;879,72;352275,58;74776,03;7289,09;18222,73;175943,6;58752,6;23878,06;5026,96;92873,09;13197,03;54291,17;184615,11;22623,38;36445,46;125674,0;23124,02;147792,62;35314,39;66355,87;118183,83;156087,11;47504,77;123914,56;18725,43;203340,53;8168,81;45368,31;22244,3;58752,6;421887,62;36319,79;19102,45;71759,85;502696,0;200952,73;23501,04;234648,55;35188,72;94255,5;8168,81;38833,27;43985,9;77055,38;15583,58;29407,72;31921,2;104560,77;85332,65;126930,74;22118,62;25386,15;89731,24;230333,48;51636,93;194543,35;107756,04;37953,55;284525,94;26140,19;47630,45;38833,27;87846,13;69083,0;22998,34;596951,5;502696,0;38581,92;43860,23;46750,73;125296,98;37450,85;148546,67;16840,32;200324,36;394333,59;44488,6;2262,13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30;8168,81;4021,57;25332,66;144148,08;78637,14;8231,65;29156,37;52657,41;42226,46;108582,34;43885,36;26768,56;125296,98;119264,63;166518,05;48887,19;22998,34;187354,69;39712,98;56678,97;25951,68;131832,03;33931,98;383314,26;74147,66;26997,82;15206,55;125674,0;93325,51;26014,52;114111,99;69905,96;94129,83;15583,58;28716,51;14646,0;311053,68;10682,29;251725,02;125674,0;90485,28;168403,16;83573,21;46285,73;78923,27;125674,0;211132,32;41472,42;271455,84;10456,08;52531,73;123160,52;20107,84;85206,97;23249,69;24169,62;216410,63;26265,87;69948,65;58438,41;139623,81;17594,36;125674,0;90108,26;78043,55;123851,1;118435,63;15206,55;26768,56;42352,14;502696,0;16588,97;56867,49;43985,9;36571,13;22746,99;75027,38;23249,69;68869,35;24524,02;103555,38;40935,79;15558,44;67235,59;90698,93;24380,76;31544,17;15206,55;249714,24;187631,28;125674,0;25637,5;59443,8;41975,12;11184,99;54039,82;77792,21;485101,64;75907,1;132209,05;21741,6;3393,2;22998,34;114740,36;25164,81;274472,02;46485,91;107199,92;32046,87;18725,43;100539,2;60700,54;99156,79;64973,46;125674,0;28653,67;13128,4;628370,0;20107,84;66984,24;78546,25;596951,5;56301,95;16211,95;57935,71;23501,04;46069,57;50772,3;79174,62;17217,34;244129,29;42100,79;202712,16;14955,21;113232,27;125674,0;34937,37;379409,81;10053,92;25386,15;47649,3;28213,81;64923,19;148546,67;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31;15878,91;18851,1;30927,04;83070,51;43234,09;27019,91;69120,7;25009,13;18725,43;16086,27;23249,69;16211,95;51114,13;61454,59;29659,06;23878,06;51526,34;10027,94;48133,14;31544,17;25962,56;89131,77;62837,0;97648,7;80905,15;66858,57;35691,42;23878,06;22998,34;24129,41;276105,78;21364,58;375011,22;255507,81;77792,21;124919,96;21113,23;16149,11;41660,93;250747,91;35938,29;288547,5;28905,02;17217,34;19102,45;47756,12;502696,0;14578,18;145027,8;22495,65;26991,57;21113,23;22998,34;84730,96;25253,94;125674,0;125674,0;502696,0;116625,47;67109,92;26391,54;44290,13;10833,1;9928,25;49264,21;11939,03;22369,97;38204,9;130575,29;18851,1;68240,98;289427,22;94129,83;13824,14;77289,51;34560,35;20107,84;20861,88;10305,27;36696,81;35565,74;120521,37;176571,97;236267,12;56427,63;25386,15;15834,92;11436,33;37953,55;24129,41;502696,0;125674,0;25260,47;90698,93;70503,11;142335,86;238277,9;20512,42;54994,94;233971,06;314826,57;82002,29;9048,53;186248,87;26997,82;54843,38;41723,77;61580,26;172584,33;52800,67;20610,54;38958,94;15206,55;21615,93;38581,92;22178,39;502696,0;79413,38;206859,4;205225,64;18348,4;16840,32;46876,4;50520,95;4712,78;177326,01;119640,39;100413,53;70377,44;17971,38;58061,39;84201,58;502696,0;44801,78;165975,14;163376,2;19856,49;26391,54;23878,06;50897,97;29156,37;15206,55;49691,5;21831,06;77540,86;227934,76;120647,04;160385,33;43860,23;11939,03;23249,69;47881,79;8797,18;12043,75;113106,6;26768,56;21615,93;8420,16;10179,59;105943,18;12316,05;31512,76;56398,72;74147,66;42100,79;85332,65;46876,4;;;;;;;;;;;;;;;;;;;;;;
